Summary at end of file
----------------------------------------------------------------------
Bucket	Keys
37268	MCELYEA; WULF
37269	BRESSER; BAKSH; DOLER
37270	EGLIN; BAKSI; PERAZZO; DOLES
37271	DORIEAN; INTERDONATO
37272	EMPTY
37273	SIMKOWITZ
37274	MUILENBURG
37275	PENSKI; VARISCO; VANDEVENDER
37276	SEIBERS
37277	SEIBERT
37278	EMPTY
37279	EMPTY
37280	BERGENER
37281	BAKST
37282	HEGEL
37283	DUPAR; MCEACHRAN
37284	DUPAS
37285	CIUBAL
37286	EMPTY
37287	HUIRGS
37288	PHILIO; HEGER; SHEEHY
37289	BUYES; PHILIP
37290	DUPAY
37291	PENSKY; FLECHSIG; DISANO; PASTOR
37292	HALPERN
37293	EMPTY
37294	EMPTY
37295	EMPEY
37296	LINEBACK
37297	EMPTY
37298	HALPERT; CARMOUCHE
37299	EMPTY
37300	FELILA; BRODBECK
37301	EMPTY
37302	CHUMA
37303	SKEVOFILAKAS; SKIBINSKI
37304	JARNESKY
37305	EMPTY
37306	EMPTY
37307	BUDEN; STURGES
37308	ICKES
37309	EMPTY
37310	EMPTY
37311	BUDER; DASHIELL
37312	SPROLES
37313	DILLARD
37314	EMPTY
37315	EMPTY
37316	EMPTY
37317	EMPTY
37318	EMPTY
37319	GROTZKE
37320	KOLTHOFF; DIECKMANN
37321	EMPTY
37322	PORA
37323	EMPTY
37324	DOMINGES; OLENICK
37325	EMPTY
37326	PORE; MULDROW
37327	PATTON
37328	LAFAY; LAURITA
37329	EMPTY
37330	CAPESTANY; FRANSISCO
37331	DOMINGEZ
37332	PAPETTI
37333	RECZEK
37334	MICHAEL
37335	EMPTY
37336	SKOBIAK; STREETON; PORO; CYBULSKI
37337	KRAINBUCHER
37338	LAMONICA
37339	EMPTY
37340	EMPTY
37341	PRETE; PORT
37342	LAURITO
37343	LUSTIG
37344	EMPTY
37345	PRETI
37346	DOBBERFUHL
37347	PINTEA; YULE; GRABILL
37348	JACKOWIAK
37349	EMPTY
37350	EMPTY
37351	SHOVE
37352	EMPTY
37353	KEWAL
37354	EMPTY
37355	GAVENDA
37356	SEIDERS
37357	EMPTY
37358	VENIER
37359	GOGAN
37360	GRUMNEY; KOWALKOWSKI; ALEXOPOULOS
37361	PRETY
37362	DELAVERGNE
37363	EMPTY
37364	BELLEN; SANTRMIRE; PINTER
37365	RIOFRIO; SWARTZENTRUBE
37366	DISCENZA; TRIPOLI
37367	SARSOUR
37368	VERMEESCH; ZAINO; BELLER
37369	HUNTEN; BELLES
37370	EMPTY
37371	SHERRICK
37372	HOCHNADEL
37373	HORNSTEIN; BELLEW; HUNTER
37374	DUNAGIN
37375	BALLINGER
37376	SCOBLE
37377	CAYSON; SHMIDT; YURKOVICH
37378	RANJEL
37379	VAYNER
37380	PRATTEN; NUMKENA; WALTH
37381	EMPTY
37382	EMPTY
37383	EMPTY
37384	BOSKO
37385	EMPTY
37386	EMPTY
37387	WALTO; ALLINGTON
37388	EMPTY
37389	EMPTY
37390	BRUIN; DUCHSCHERER
37391	GARTENMAYER; BILLHEIMER; WALTS; WORRELL
37392	EMPTY
37393	EMPTY
37394	PITCAK
37395	EMPTY
37396	EMPTY
37397	ASHLIN
37398	WALTZ
37399	EMPTY
37400	LUNDVALL
37401	GLAVIANO
37402	EMPTY
37403	EMPTY
37404	MALCOMSON; CUHEL
37405	EMPTY
37406	HASTEDT
37407	EMPTY
37408	CISSEL
37409	PERILLOUX; SKIBBE; EPPES
37410	HEICHEL
37411	EMPTY
37412	KASEE; DIMARZO; RORK
37413	BUCKREIS
37414	PECORELLI; WADLINGER
37415	EMPTY
37416	MIKULA
37417	EMPTY
37418	YEEND; VASGUEZ
37419	KASEL; YBARRA
37420	EMPTY
37421	KASEN; DEBOE
37422	HEERDT
37423	EMPTY
37424	EMPTY
37425	DACRES; KAINES; KASER
37426	EMPTY
37427	EMPTY
37428	EMPTY
37429	EMPTY
37430	EMPTY
37431	WORSELL; BRANSCOMB
37432	KASEY; VOSBURG
37433	YBARRO
37434	AGUALLO; MCCOMIS; BRANSCOME; BHATIA
37435	CAILLER
37436	VOSKOWSKY
37437	MISRAHI; RODERICK; SEIFERT; ALSTON
37438	EMPTY
37439	SUOBODA; DEBOW
37440	HOSPELHORN
37441	EMPTY
37442	SORA
37443	BOHONIK; MAGALSKI
37444	BURRISS
37445	EMPTY
37446	EMPTY
37447	EMPTY
37448	SORG
37449	SWINDERMAN
37450	EMPTY
37451	HALBERSHTAM; PERSKY
37452	DINNOCENZO
37453	KEEMAN
37454	HAAKE
37455	SORN
37456	SORO
37457	BERBERIAN; TSCHIDA
37458	EMPTY
37459	BOERSMA; SEQUEIRA
37460	EMPTY
37461	ELLIE
37462	EMPTY
37463	EMPTY
37464	PIENING
37465	EMPTY
37466	QUASHNOCK; DROZDA; ZELNICK; TUBMAN
37467	GARDING
37468	ALMARIO; KETELAAR; CATALFAMO
37469	EMPTY
37470	BRODIGAN
37471	PLYMALE; VILLAVERDE
37472	KAPRAL; DEJARNETTE
37473	EMPTY
37474	DASSO; CHAMBERS
37475	GARDINO; ELLIS
37476	SAIEVA; PUETT
37477	IGNOWSKI; LINANDER
37478	HICKLING
37479	BREUTZMANN; BLOOD
37480	SIBELL; TINNON
37481	DEMBITZER
37482	PUETZ; XIANG
37483	GOODPASTOR
37484	EMPTY
37485	EMPTY
37486	CARVALLO
37487	REAVIS; PAXTON
37488	BLOOM
37489	LUNNON
37490	NIXION; FRACK
37491	EMPTY
37492	CAMUS; TORK; GERKE
37493	BLOOR
37494	STEJSKAL
37495	TORN
37496	TORO
37497	TORP; FRESQUEZ
37498	HARDINSON; PAPITTO
37499	EMPTY
37500	VANDON
37501	BIEGEL
37502	DULEK
37503	STUPP
37504	DRUMWRIGHT
37505	EMPTY
37506	TORY
37507	EMPTY
37508	MCINNISH; MONTEJO
37509	EMPTY
37510	EMLIN; BLEVENS
37511	HODGINS
37512	EMPTY
37513	EMPTY
37514	SHEALY
37515	EMPTY
37516	DULEY; VILLAREAL
37517	KARAGIANNIS; EARDLEY
37518	NORRID
37519	NORRIE
37520	NANAS; SAMPSELLE; SOLTREN; JAQUISH
37521	BLAUCH
37522	EMPTY
37523	EMPTY
37524	LAWER; TOWRY
37525	LAWES
37526	GRYGIEL
37527	PAYTON
37528	ESPER
37529	BRIONES
37530	EMPTY
37531	DEKORNE; EVERSMEYER
37532	HEITBRINK
37533	REMIAN; HURTER; TRITCH; NORRIS
37534	DULMAGE
37535	ESPEY
37536	EMPTY
37537	RUSHEN; WELTE; SHARPE
37538	NORRIX
37539	EMPTY
37540	SCHOTT
37541	ZAVERL; WELTI; RUSHER
37542	ABAYA
37543	DELLANO; ABDULLA
37544	EMPTY
37545	TROJAHN
37546	NEGBENEBOR; TUDMAN; OCLAIR
37547	LABER
37548	EMPTY
37549	EMPTY
37550	EMPTY
37551	MUSKRAT; SHARPS
37552	LEUHRING; ROMJUE
37553	FINKE
37554	EMPTY
37555	KIHLSTROM
37556	BEKHIT
37557	WELTY
37558	MOTAYNE; REYNERO; PACHOLSKI; GANOE; WELTZ
37559	KARRAS; HUSTED
37560	KERNAGIS; SIDELL
37561	EMPTY
37562	VORA
37563	ARTLEY
37564	BEDNARZ; WHITESIDE
37565	ZOLLINGER; DAVIDSON
37566	VORE
37567	FORGE; FINKS
37568	NIZIOL
37569	EMPTY
37570	QUITO
37571	EMPTY
37572	EMPTY
37573	KALDAHL; COBRIN
37574	EMPTY
37575	EMPTY
37576	TESTOLIN
37577	EMPTY
37578	KESEK
37579	EMPTY
37580	EMPTY
37581	NIXA; RUTHER
37582	SKOCZEN; GOCEK
37583	WHITEHALL
37584	EMPTY
37585	DAGRES; KESER
37586	GRECH
37587	FORGY; ARQUITT; BIGGER
37588	EISMONT
37589	EMPTY
37590	PEDERSON
37591	BRACKEMYRE; COMEAU
37592	KESEY
37593	GRECO
37594	EMPTY
37595	PETRUNGER
37596	NAFZIGER; SCRANTON
37597	GILMARTIN
37598	SCHLESSELMAN
37599	EMPTY
37600	EMPTY
37601	YDARA; BROADAWAY
37602	EMPTY
37603	EMPTY
37604	PITTER; ARELLANO
37605	WORD
37606	ROMENESKO; IANNUZZI
37607	WORF; ROBOTHAM
37608	VOLPA
37609	STOPPENBACH; HUTTEN; SHAUGHNESSY
37610	DEROSSET
37611	EMPTY
37612	DINUNZIO; YOSHIHARA; WORK; VOLPE
37613	HUTTER
37614	BUSKE; WORM
37615	BERLEY; WORN
37616	VOLPI; BACHELDER
37617	EMPTY
37618	KANNEL; TEACHEY; OBANNON
37619	SPRAQUE
37620	EMPTY
37621	SCHWEBACH
37622	LUEDEMAN
37623	GROSCH
37624	KANNER
37625	EMPTY
37626	PIERINI
37627	VAUGHEN
37628	SYMEON
37629	QUARTERMAN
37630	EPLIN
37631	KANNEY; CRAMER
37632	EMPTY
37633	EMPTY
37634	DESSO
37635	EMPTY
37636	EMPTY
37637	EMPTY
37638	EMPTY
37639	EMPTY
37640	BLASEN
37641	CRUTISON
37642	EMPTY
37643	BLACKLER
37644	CZARNIECKI; BLASER; SHRADER
37645	PETROWSKI
37646	LAPLANTE
37647	EMPTY
37648	IMMORDINO; BESLER
37649	BUCHITE
37650	BLACKLEY
37651	EMPTY
37652	EMPTY
37653	MCFERRAN
37654	EMPTY
37655	BESLEY
37656	EMPTY
37657	EMPTY
37658	EMPTY
37659	EMPTY
37660	MESTRE; RYLANDER
37661	MARTINEZE; HORSFORD
37662	EMPTY
37663	HOCHARD
37664	ARAQUE; BILICH
37665	OBRAY; YEARY
37666	TUGMAN; PIPPIN
37667	EMPTY
37668	EMPTY
37669	FRANKINA
37670	EMPTY
37671	MCARTOR; HAROS
37672	SOUTHERLAND
37673	EMPTY
37674	EMPTY
37675	EMPTY
37676	EMPTY
37677	SCHAKEL
37678	OSWALD
37679	CALVETTI; METOYER
37680	EMPTY
37681	HOLLERAN
37682	WYCHE
37683	BACHLEDA
37684	MONVILLE; HOGEN
37685	EMPTY
37686	YORE
37687	EMPTY
37688	HOGER; WENTZELL
37689	EMPTY
37690	AMISTOSO; YORI
37691	LEWEY
37692	YORK
37693	CUASCUT
37694	ALICUBEN; OCRAN; OSWALT
37695	YORN
37696	MAUGHAN
37697	EMPTY
37698	EMPTY
37699	EMPTY
37700	EMPTY
37701	LEBEL
37702	ANGST; TOURIGNY
37703	JOSEPHSEN; LEBEN; CRUMB
37704	KARPOWICH; SALMONSON
37705	DENKINS
37706	CRUME
37707	LEBER
37708	CALDERARA; COLUNGA
37709	EMPTY
37710	GUNNETT
37711	WILTS
37712	EMPTY
37713	PAVAN; LARAMORE; MCFEE
37714	CRUMM; PAVAO; WHITFIELD
37715	EMPTY
37716	EMPTY
37717	ASPLIN; BRASHEARS; CRUMP
37718	WILTZ
37719	BROOD
37720	BONAPART; MONTANA
37721	EMPTY
37722	CALDERARO; KARPOWICZ
37723	ADALJA; DECOCK; PUFFENBARGER
37724	ZORC; MONTANE; SUGGITT
37725	BRINGANTINO; DIGAETANO
37726	BROOK
37727	TAWWATER
37728	ZEITLIN; BROOM
37729	DUBILL
37730	HARSHA; MCGONAGLE
37731	EMPTY
37732	CHILSOM
37733	KELMAN; CHILSON
37734	MONTANO
37735	ZORN
37736	EMPTY
37737	KEMMERIES
37738	MICUCCI
37739	EMPTY
37740	EMPTY
37741	EMPTY
37742	MONACHINO
37743	LASIK; MESTROVICH; ASKLAND
37744	EMPTY
37745	YETTO; KLUCK; KISER
37746	LASIN; MADGE
37747	EMPTY
37748	EMPTY
37749	EMPTY
37750	EMPTY
37751	COLVER; KAMKE
37752	ELLERMAN
37753	VICENCIO; KOWAL
37754	DANZIGER
37755	EMPTY
37756	EMPTY
37757	FROEHNER
37758	WOOLWINE
37759	EMPTY
37760	STILLION
37761	EMPTY
37762	EMPTY
37763	DEAMER
37764	EMPTY
37765	EMPTY
37766	OCHELTREE; JEWETT
37767	EMPTY
37768	EMPTY
37769	PLOCHER
37770	BOILLOT; MINOZZI
37771	MCCARRICK; GOERTZEN; MCINTEE
37772	EMPTY
37773	FALWELL; MADEIROS
37774	DECANEO; WESTROM
37775	KOBAK
37776	EMPTY
37777	EMPTY
37778	EMPTY
37779	LUNDERMAN; DUNNAVILLE
37780	LEUGA; CEPHUS
37781	EMPTY
37782	MINCHELLA
37783	EMPTY
37784	SHANTZ; KARNER
37785	VALLADORES; OTWELL; KARNES
37786	COLUMBIA
37787	SCHIRALLI; GARLING; BILGER
37788	EMPTY
37789	LOVGREN; COREAS
37790	EMPTY
37791	HOEGH; KARNEY; CREMER
37792	EMPTY
37793	EMPTY
37794	IRMEGER; PAPANDREA; CHAMPINE
37795	KINGSOLVER; DOXTATOR
37796	CARVILLE
37797	EMPTY
37798	HOCHSCHILD; MILORD
37799	HANOLD
37800	SIXT
37801	UHL
37802	UHM
37803	EMPTY
37804	BLESER
37805	NICKISCH; SCHWANDER; CLOSE
37806	CASANAS
37807	EMPTY
37808	EMPTY
37809	GRAGE; TSCHETTER
37810	VILLAFLOR
37811	VASQUES; GRAGG
37812	KNIPPENBERG
37813	DENNING
37814	EMPTY
37815	BEWLEY
37816	HEROD
37817	EMPTY
37818	BYLAND; VASQUEZ
37819	GRAGO; CLOSS
37820	PATCH
37821	PEGELOW
37822	SALAZA
37823	EMPTY
37824	MANDRELL
37825	EMPTY
37826	THUESEN; GUIHER; HERON
37827	EMPTY
37828	EMPTY
37829	EMPTY
37830	STANFORTH
37831	COLLICOTT; STOVE; CONVER
37832	OXFORD
37833	EMPTY
37834	EMPTY
37835	DOBOS
37836	HURLBUT
37837	EMPTY
37838	LAFROMBOISE
37839	EMPTY
37840	BENDELE
37841	EMPTY
37842	EMPTY
37843	EMPTY
37844	ROHLFING
37845	CULBREATH
37846	STEINRUCK; DRAGICH
37847	BENDELL
37848	EMPTY
37849	NUNNERY
37850	KINCHELOE
37851	SCHLOTTHAUER
37852	EMPTY
37853	OGRAM; STAUBLE
37854	EMPTY
37855	EMPTY
37856	EMPTY
37857	EMPTY
37858	BODNAR
37859	MABIE
37860	EDWADS; LANTIERI; MERBAUM
37861	VANLINDEN; LIBEL
37862	EMPTY
37863	CRISTIANO; DESREVISSEAU
37864	SWALLOW
37865	INGBER; PRZYBYLSKI
37866	EMPTY
37867	BINGER; MANGIONE
37868	MABIN
37869	SENDRA; CHIARINI
37870	COTEAT; AJAYI
37871	YERBICH; COOVER
37872	NEMEROFSKY
37873	PRUSKOWSKI; PASSINEAU
37874	WHETHAM
37875	CALLAGY
37876	EMPTY
37877	LAMARSH
37878	HOXIE
37879	EMPTY
37880	EYUBEH
37881	WREYFORD
37882	EVERMAN
37883	SENDRO
37884	EMPTY
37885	BOARDWINE; RIEDERER
37886	EMPTY
37887	HEMINGER
37888	BRIXNER; GORKA
37889	ISAACSEN; KUNSMAN; MANRRIQUEZ; DRAEGER
37890	EMPTY
37891	BURNAUGH
37892	CHRISTINSEN
37893	PINDELL; MINORS; HOXIT
37894	EMPTY
37895	EMPTY
37896	POLIKOFF; VENTON
37897	EMPTY
37898	EMPTY
37899	VACCARELLA; BOSARGE
37900	EMPTY
37901	EMPTY
37902	BEDWARD
37903	EMPTY
37904	LOZAYA
37905	MCMAKIN
37906	EMPTY
37907	EMPTY
37908	SHOALS
37909	EMPTY
37910	ZIERK
37911	GREGOR
37912	EMPTY
37913	VACCARELLO
37914	WETTERAUER
37915	KRUKOWSKI; HUGEE
37916	EMPTY
37917	EMPTY
37918	EMPTY
37919	EMPTY
37920	MITCHENER; WATFORD
37921	FIDUCIA
37922	HUGEL; ADAMSON
37923	HALBERSTAM; DEEMER
37924	ROESCHLEY
37925	EMPTY
37926	EMPTY
37927	DELLIBOVI
37928	HUGER; DEROBERTS; PARMETER
37929	HUGES
37930	SCHMOAK; PAREE
37931	EMPTY
37932	EMPTY
37933	VIRDEN
37934	MAROHNIC; MCILVAINE; NOTTINGHAM
37935	TRUDNOWSKI
37936	EMPTY
37937	EMPTY
37938	PATRUNO
37939	LORENSEN; QUESENBERRY
37940	HAZELGROVE
37941	EMPTY
37942	PIETERS; ALAYA
37943	EMPTY
37944	PARES
37945	EMPTY
37946	DAHLKA; KARAFFA
37947	TORBIT
37948	EMPTY
37949	AMARIAN; RIESGO
37950	BAGNOLI; DAHLKE
37951	PAREZ; RAFFETY
37952	CAMARON; GOTTKE; CRIMES
37953	SCRIPTER
37954	GRUNDON
37955	EMPTY
37956	TOOZE
37957	EMPTY
37958	WOLTZ
37959	HAROLD; BIAS
37960	RINGROSE
37961	EMPTY
37962	NEUMAIER
37963	MARRINGTON
37964	SHRIDER
37965	VELLUCCI
37966	EMPTY
37967	KUSHLAN
37968	EMPTY
37969	FINKENBINER; HEFFELFINGER
37970	EMPTY
37971	EMPTY
37972	IKENBERRY; CUTCHEMBER
37973	KERMAN; CORCHADO
37974	DOUDNA; ROSARIO
37975	EMPTY
37976	BEEVERS
37977	NOLAZCO
37978	KOSEK; BOGNAR
37979	DEGIULIO; KOSEL
37980	PETCH
37981	KOSEN
37982	AMAYA
37983	MANGLONA
37984	EMPTY
37985	KOSER
37986	EMPTY
37987	EMPTY
37988	EMPTY
37989	MOLLBERG
37990	RINDAL
37991	CISEWSKI; CIAK; KUSCHEL
37992	ANNICCHIARICO; CAMBRON
37993	HOGLUND
37994	EMPTY
37995	EMPTY
37996	SEITERS
37997	GREGORSKI
37998	BLANKENBECKLE
37999	EMPTY
38000	WALVOORD
38001	EMPTY
38002	VANRIPER
38003	MICKLOS
38004	JOLINA; COMRIE
38005	EMPTY
38006	BILCIK
38007	EMPTY
38008	JOLINE
38009	EMPTY
38010	EMPTY
38011	EMPTY
38012	EMPTY
38013	GUARDIA; COULSTON
38014	EMPTY
38015	COVENEY; SCHWIEBERT
38016	KUBAL
38017	EMPTY
38018	KUBAN; BENBOW
38019	LORIMOR
38020	RETZER
38021	EMPTY
38022	GIDWANI; DIAB; HALLBERG; ANAYA
38023	PALUBIAK; SAMAD; KUBAS
38024	KUBAT
38025	OKRAY; SHUNNARAH
38026	EMPTY
38027	EMPTY
38028	EMPTY
38029	EMPTY
38030	EMPTY
38031	DIAK; KOULAVONGSA; BRAZAN
38032	DIAL
38033	EVELYN; FUNKE
38034	BEADLING; WRIGHT
38035	BIEROD; DELGADILLO; AUSTIN
38036	EMPTY
38037	EMPTY
38038	SAMAS
38039	PANNEBAKER; DIAS
38040	EMPTY
38041	EMPTY
38042	EMPTY
38043	HENSE; DEHMER
38044	SAMAY
38045	CROSE
38046	DIAZ
38047	SCHLOTTER
38048	EMPTY
38049	KUNICKI
38050	MCGONIGLE
38051	BERTOZZI
38052	DENNERT; BLEYL
38053	EMPTY
38054	EMPTY
38055	PRENTICE
38056	SHELVY
38057	EMPTY
38058	VILLAFUERTE
38059	CROSS
38060	DIFFENDAL
38061	DENTINO; VANORDEN; KEATON
38062	KIDDER
38063	SYVERTSEN
38064	WILLINGTON; DEMOTTA; PERUZZI
38065	KEATOR; VANORDER
38066	NITTERHOUSE; GROESBECK
38067	DINGFELDER
38068	BISGES
38069	HANAGAN; KAMMERZELL; WINEBAUGH
38070	DUBON
38071	EMPTY
38072	EMPTY
38073	EMPTY
38074	COWDREY; BYRANT
38075	EMPTY
38076	EMPTY
38077	LOWEK; SEIVERT
38078	OLIVENCIA; RUSSOM
38079	RUSSON; DUBOW
38080	LARIVE; LOWEN; MITCHINER
38081	HOLLORAN
38082	EMPTY
38083	EMPTY
38084	LOWER
38085	LOWES; LAMON
38086	HOLMGREN; BUMGARDNER; PEREA
38087	EMPTY
38088	ABRAMIAN; RUSSOW
38089	EMPTY
38090	LAMOS
38091	DANNIS; SANSALONE
38092	REIAL
38093	GUERECA; ATCHINSON
38094	REMSBURG
38095	MACPHERSON
38096	HEITHER
38097	ESBENSEN
38098	EMPTY
38099	VANOSDEL
38100	EMPTY
38101	LOBEL
38102	EMPTY
38103	EMPTY
38104	PERES
38105	PERET
38106	LYNCHARD; TURMAN
38107	LOBER
38108	EMPTY
38109	EMPTY
38110	PEREY
38111	PEREZ
38112	FIAL; ROTHFELD; CAMERON
38113	EMPTY
38114	EMPTY
38115	DEWAELE
38116	EMPTY
38117	WIECHERT; AZEN; TENNETT
38118	BJERKEN; CANELLAS
38119	ABDELAZIZ
38120	EMPTY
38121	AZER; ERHARDT
38122	PANCHAK; NEUMEIER; MAULDEN
38123	PANCHAL
38124	GRABHORN; THERRIAULT; NATIONS
38125	EMPTY
38126	ABBOTT
38127	EMPTY
38128	GURKA
38129	ONA
38130	KROFTA
38131	EMPTY
38132	SWILLER; GURKE
38133	ZAWISTOWSKI
38134	EMPTY
38135	LOURNES; ONG
38136	EMPTY
38137	EMPTY
38138	EMPTY
38139	LYNESS; SWILLEY
38140	PITCH
38141	RAZER; PAMINTUAN
38142	BJORNSTROM
38143	ONO
38144	WHARTON
38145	SPALLA
38146	TYRRELL
38147	MCABEE
38148	HERSHKOP; RAZEY; CAPOUCH; MALSAM
38149	SNEDEGER
38150	PAGNOZZI
38151	EMPTY
38152	EMPTY
38153	EMPTY
38154	GIAN
38155	EMPTY
38156	CIRESI
38157	EMPTY
38158	NICKENBERRY
38159	EMPTY
38160	EMPTY
38161	SCHACHSIECK
38162	PANIK
38163	VOCCIA
38164	EMPTY
38165	OINES; DAVISSON
38166	SCARBROUGH
38167	EMPTY
38168	GULDIN; BRACCO
38169	KUNZMAN
38170	BEED; PANIS
38171	WILGOCKI
38172	EMPTY
38173	EMPTY
38174	EMPTY
38175	TEKULVE
38176	EMPTY
38177	BEEK
38178	LUEDECKE; BEEL
38179	DELGROSSO; BEEM
38180	BORSTAD; WESTVEER; BEEN; COONROD
38181	PLAAS; SHROYER
38182	SCHNOBRICH; GUARISCO; ARAYA
38183	JINKERSON
38184	LOUGE; FLEMONS; BEER
38185	BEES
38186	MACCHIARELLA; PITTMANN
38187	LOUGH
38188	ZESCHKE
38189	FILTHAUT
38190	EMPTY
38191	CROMER
38192	EMPTY
38193	SEMAN
38194	EMPTY
38195	EMPTY
38196	EMPTY
38197	EMPTY
38198	GAILLIARD; CROMEY; SEMAS
38199	EMPTY
38200	CORRIA
38201	LICATA
38202	EMPTY
38203	EMPTY
38204	SANBURG; CORRIE
38205	DELAGUARDIA
38206	EMPTY
38207	EMPTY
38208	MCRANEY
38209	EBERLEY
38210	DINICOLA
38211	EMPTY
38212	ROUGIER; MOLAND; BARTUNEK
38213	GUSHEE
38214	CORRIO; BROCKLESBY
38215	HAYFORD; ALBANESE
38216	EMPTY
38217	EMPTY
38218	KUSEK
38219	KUSEL
38220	EMPTY
38221	TURESON; KEETON
38222	EMPTY
38223	MOLANO
38224	KLAPEC; LAGROTTA
38225	OPRAY; KUSER
38226	EMPTY
38227	TRABUE
38228	EMPTY
38229	HANEGAN
38230	EMPTY
38231	BROWNING
38232	MACKIE
38233	KENZIE
38234	EMPTY
38235	MONNERJAHN
38236	EMPTY
38237	DEMMEL
38238	ASPLUND
38239	HARKENREADER; KOUNKEL
38240	EMPTY
38241	MACKIN; MCMASTERS
38242	EMPTY
38243	SKEETE; DEMMER
38244	EMPTY
38245	LEMON
38246	EMPTY
38247	EMPTY
38248	DEEB
38249	EMPTY
38250	DEED; LEMOS
38251	EMPTY
38252	PIMENTA; DIMARCO
38253	CERECERES; DEEG; JACOME
38254	REGULUS; HENNICK; LOFTHOUSE
38255	LOEHLEIN; WENDROTH
38256	ENCALADE; GREAUX
38257	SKEETS
38258	DEEL
38259	CUTHBERT; DEEM
38260	OKAFOR; DEEN
38261	BRAVER
38262	DEEP
38263	STROFFOLINO
38264	ROSSEAN; DEER; PIRES
38265	REINMANN; PALKA; DEES
38266	MERCURIO
38267	MOLLIERE
38268	GRANATA
38269	EMPTY
38270	EMPTY
38271	ROSSEAU
38272	EMPTY
38273	EMPTY
38274	EMPTY
38275	GRANATH
38276	SHANHOLTZER
38277	FRANZINI
38278	EMPTY
38279	PALKO
38280	JEDREY; BARRINGER
38281	EZER; COKLOW; ERBST; JIAU; MADKIN
38282	GRANATO
38283	GEDYE
38284	TEITSORT; DIETZEL
38285	OLNES
38286	BLIMKA; DIETZEN
38287	SIVELS; STOUDEMIRE
38288	MEENAN
38289	EMPTY
38290	EMPTY
38291	DENZINE; TYERYAR; BERTUZZI; PORTWOOD; OLNEY
38292	HANACEK
38293	PINNELL; MCEWEN
38294	REZEK
38295	WIPPERFURTH
38296	EMPTY
38297	WEASEL; LANGFIELD
38298	EMPTY
38299	EMPTY
38300	EMPTY
38301	EMPTY
38302	EMPTY
38303	HARIRI
38304	EMPTY
38305	SPELLA
38306	EMPTY
38307	EMPTY
38308	KIAH
38309	KUTCHIE; SCHOUWEILER; BURGHARDT
38310	OGLESBEE
38311	COLLOM
38312	FERRARINI; COLLON
38313	THILMONY
38314	ABAJIAN; RETZLOFF; FLYTHE
38315	EMPTY
38316	EMPTY
38317	EMPTY
38318	KUTCHIN
38319	PARRINELLO
38320	RICKON
38321	EMPTY
38322	MARCRUM; DIMATTEO
38323	PAGONIS; SPELLS
38324	COURIE; KOZINSKI; DEACON
38325	IMBESI; ZORILLA
38326	EMPTY
38327	EMPTY
38328	EMPTY
38329	EMPTY
38330	EMPTY
38331	EMPTY
38332	GNIEWEK; KROIS
38333	TOMMASINO; JURADO
38334	AVIE; MACMILLAN
38335	PENIX
38336	EMPTY
38337	SHONTS; HELGASON; LORENTZEN
38338	PERFECT; NUNGESSER
38339	EMPTY
38340	ZONDLO; MOMPLAISIR
38341	LUCKINBILL
38342	EMPTY
38343	LUBEN
38344	SHONTZ
38345	JAKSIC; MERIWEATHER; FEES
38346	CENTORINO; GUEDJIAN; RETTKE
38347	LUBER
38348	AVIS
38349	SREAVES
38350	ROTANELLI; MCCRAKEN; KARDOS
38351	EMPTY
38352	POAGUE; VANKEUREN
38353	PARADOWSKI
38354	LIAN; SIMAO
38355	LIAO
38356	EMPTY
38357	PASTIVA; SIMAR
38358	SANDAVOL; SIMAS
38359	LIAS
38360	ONNEN; TAULBEE
38361	EMPTY
38362	TAMER
38363	LIAW; TAMES; KEESE
38364	EMPTY
38365	EMPTY
38366	EMPTY
38367	EMPTY
38368	HUMMINGBIRD
38369	EMPTY
38370	TAMEZ
38371	EMPTY
38372	EMPTY
38373	DELASANCHA; HORNBACHER
38374	EMPTY
38375	EMPTY
38376	EMPTY
38377	DUQUE
38378	GEEL; MARSAC; BUKHARI
38379	KRY; DROWN
38380	GEEN
38381	EMPTY
38382	MIRABAL
38383	MUMMEY; SUSSMAN
38384	MCOMBER; WITHERITE; GEER
38385	KASDON; KYSER
38386	EMPTY
38387	EMPTY
38388	JARRIETT; MIAH
38389	HANIGAN
38390	EMPTY
38391	MICHEALS
38392	CONLON
38393	DAVIDEK
38394	EMPTY
38395	MIAO
38396	EMPTY
38397	EMPTY
38398	MARSAW
38399	KEANUM; MIAS; BAUERLEIN; BAIG; ROESSLER
38400	EMPTY
38401	TOMKUS; TADIELLO
38402	CHRISTIANSON
38403	BAIK
38404	BARHYDT; BAIL
38405	BAIM; LIMON
38406	YAMAMOTO; BAIN
38407	BAIO; SPRACKLIN
38408	EISENSTADT
38409	TROPIANO
38410	SHAMAPANDE; BAIR
38411	DEIGHTON; SHIREMAN; HENRICH
38412	EMPTY
38413	HEEG; ECHEVERRI
38414	SARANITI; HENRICK
38415	LAGUE
38416	EMPTY
38417	MCCOMACK; VANHAMERSVELD
38418	BAIZ
38419	TRAFTON
38420	CHINAULT; TREIDER
38421	GRZEBIEN; KAUFHOLD; BULLINS; WESTMORELAND
38422	BLAESE; HEEP; GUERTIN
38423	SEIER
38424	KECKLER; HEER
38425	KAAWA
38426	HALTERMAN
38427	TEMBLADOR
38428	FEAZELL
38429	BIRCHALL; ECHEVERRY
38430	MILSTEIN
38431	EMPTY
